"","2218DP100","2218DP234","2218DP286","2218DP103","2218DP093","2226DP070","2226DP052","2226DP025","2226DP103","2226DP088","2226DP215","2218DP148","2226DP092","2226DP059","2218DP112","2226DP005","2226DP137","2226DP069","2226DP360","2226DP082","2226DP046","2226DP183","2226DP033","2226DP212","2226DP176","2226DP072","2218DP084","2218DP263","2226DP185","2226DP172","2226DP051","2226DP170","2226DP307","2218DP114","2218DP088","2218DP026","2218DP002","2218DP190","2218DP198","2218DP109","2218DP281","2218DP282","2218DP217","2218DP202","2218DP102","2218DP312","2218DP086","2218DP073","2218DP152"
"Solyc07g066100.3.1",51.0817,31.4022,33.0158,30.71,31.0176,34.0305,46.6599,35.9068,38.3586,36.2192,36.6717,23.4444,36.9409,38.0911,30.8199,37.4906,34.1607,36.7683,35.4652,30.917,31.8064,29.6336,36.0975,40.7514,44.4964,46.3402,45.5817,27.0605,67.0196,53.7115,61.4985,53.5853,52.1773,32.7195,33.979,36.1838,36.7943,39.1709,37.034,38.8755,47.1439,44.5321,43.2297,43.4864,33.9602,37.0361,44.2007,50.0599,34.103
"Solyc07g066150.1.1",5068.79,4418.4,3440.68,4543.82,4584.31,5035.7,4971.97,4702.45,5237.2,4924.96,5602.48,5867.89,5243.22,5155.06,4861.57,5052.87,4747.31,5626.11,4709.36,5577.47,5226.96,5463.33,5478.81,5487.18,4474.88,4220.96,5629.53,5727.69,2156.65,2283.55,3029.57,3234.18,2520.11,2584.87,3843.24,5460.99,1151.17,1082.87,1112.02,3497.84,3193.11,2998.7,2379.21,1378.41,3750.99,1403.93,2798.38,2702.09,3932.11
"Solyc07g066310.3.1",15617.9,14373.3,12323.3,19541.2,19175,17256.2,16805.8,16370.6,16164,18011.9,16077.3,25965.9,17861,16652.4,27501,16618.2,14337.9,17215.9,14087.5,18802.1,16390.5,18218,18352.1,18059.7,19507.2,20473.1,16933.9,28565.8,12931,14145.1,16876,19445,14700.9,20736.4,21283.6,16177.5,13577.5,13171.5,13430.5,13984.6,12522.4,13877.3,11239.3,12025.3,14929,9638.59,8467.05,8754.82,15751.5
"Solyc07g066360.1.1",8.92597,8.50781,19.3935,10.4258,7.46072,0,0,2.67495,7.18906,2.21838,6.12488,0,5.96387,0.644741,11.3893,6.03622,0,4.17412,0,8.97295,6.43536,4.5476,2.88252,8.2071,66.3509,26.3901,10.5404,3.09172,390.5,220.976,309.209,80.5966,76.114,66.0334,18.4219,0,33.8539,25.4883,31.1354,7.99875,20.9021,5.35259,1.38082,16.1956,13.9429,24.0916,3.41041,9.88838,11.293
"Solyc07g066430.3.1",58.0409,45.5566,39.4851,15.3188,17.2964,63.2813,67.5473,70.1787,65.9832,55.6711,39.9048,21.3422,45.8984,56.1132,20.7687,50.4412,66.0565,49.5085,73.3636,42.126,60.6998,35.1838,35.385,41.1726,18.7886,16.8403,56.9685,14.2471,15.5992,15.5396,18.2162,17.9574,17.4222,25.2372,24.6869,55.3236,20.4482,21.7955,22.6308,25.7446,20.6939,20.3064,21.1882,21.4699,22.3651,11.9792,68.112,53.1556,28.5604
"Solyc07g066460.3.1",23.6785,45.1385,54.9882,15.7289,17.492,29.0761,22.7247,26.3566,25.7185,21.1294,22.0176,45.9947,20.1903,22.4789,55.9553,27.8774,37.1743,21.232,33.5594,21.5495,25.186,15.9537,18.8763,27.5358,11.9322,15.0646,24.9909,44.9137,16.9017,13.3694,14.2214,23.0501,18.2508,61.8583,61.5905,25.7231,58.2582,50.8439,59.4684,65.8795,69.7065,49.6102,63.841,55.1799,55.6985,30.5142,77.546,63.8014,35.6473
"Solyc07g066470.3.1",178.601,244.205,205.496,65.9826,66.7368,252.643,259.489,259.998,215.399,188.307,159.257,104.269,144.193,212.463,117.899,149.117,301.985,194.989,344.103,166.891,241.778,125.665,140.07,137.174,57.5159,56.3397,212.766,104.758,59.5597,57.0068,53.2903,79.7961,53.5617,158.662,140.88,196.422,112.938,126.448,124.819,217.656,215.478,160.016,178.677,130.69,186.381,115.788,375.758,279.258,139.615
"Solyc07g066520.3.1",6.26623,9.57717,11.0187,9.13293,11.031,5.57042,7.22391,7.39652,8.89899,7.59606,4.51291,15.5147,7.0406,6.31823,16.2672,7.1952,6.05771,7.2959,6.41388,6.47313,6.00133,7.93009,8.25956,7.6664,9.97016,12.5077,9.0607,15.8133,17.4106,14.3299,15.7225,8.77577,14.7116,26.6597,18.2992,8.91851,31.485,40.137,51.5069,17.82,18.3511,19.1935,24.887,43.092,15.9338,16.8438,12.4693,15.3876,11.4208
"Solyc07g066580.3.1",40.6968,42.1084,50.619,43.6754,46.6507,41.5537,47.551,51.4163,41.5648,47.3133,36.8138,84.8229,46.2503,43.3168,85.9114,48.2837,45.8383,43.8087,45.9333,43.1566,47.348,42.9269,48.6711,44.994,48.6833,55.1547,38.2032,81.2787,73.8154,67.1701,66.5935,70.5006,69.4639,112.034,92.6298,39.0396,112.49,100.868,88.3677,86.5729,68.4076,84.732,86.6087,90.0764,77.3353,64.4039,59.7018,54.1397,52.5846
"Solyc07g066600.3.1",367.779,317.036,296.681,284.831,279.255,338.675,374.396,357.048,398.785,394.985,323.973,236.875,355.418,387.489,243.323,391.114,281.854,377.301,306.854,312.025,315.96,309.312,319.706,311.583,298.194,289.867,375.556,237.611,372.358,353.681,333.97,300.371,326.897,225.69,263.902,362.761,316.538,263.812,233.708,274.057,261.71,264.286,233.398,208.51,268.404,199.159,326.575,366.609,324.967
"Solyc07g066610.3.1",1602.47,1226.88,1006.34,1002.57,1137.97,1555.94,1620.49,1663.22,1711.96,1557.46,1294.36,862.868,1564.67,1693.6,637.442,1495.16,1457.04,1541.38,1535.9,1417.67,1492.8,1425.48,1389.45,1302.35,898.524,862.309,1542.64,755.148,456.432,476.266,566.601,746.848,546.055,515.365,656.558,1503.52,357.901,412.482,482.316,652.827,663.44,582.445,507.026,456.225,702.244,187.417,1028.97,794.832,1282.76
"Solyc07g066630.4.1",24.8384,31.1111,31.4608,40.1768,43.9837,26.4458,26.9185,29.5805,25.3354,26.0196,25.9504,31.723,31.0508,28.519,23.1247,32.8719,28.3387,28.0989,29.9481,35.5185,33.005,35.85,35.5756,29.9349,49.591,48.2549,28.9854,26.6789,63.8653,54.6601,60.3379,45.1769,64.9774,34.0025,30.1121,33.5678,45.0995,28.6881,27.2434,17.4731,13.2168,22.0129,14.9692,19.7971,18.1989,26.0298,25.1753,23.4418,39.7407
"Solyc07g066650.4.1",41.9541,50.938,58.5989,63.1992,57.2113,38.6478,32.5903,32.5381,40.6734,41.2249,36.8613,72.7419,41.7878,39.5639,94.0248,43.976,40.1675,37.967,39.058,45.299,42.9272,45.8031,44.6097,42.7899,58.6167,63.696,33.1692,76.8975,98.8303,86.3634,78.5506,54.3681,90.5225,131.162,89.3933,44.7698,152.554,185.199,225.026,80.5877,110.689,95.9746,128.181,200.108,78.599,233.042,52.4825,55.217,61.0013
"Solyc07g150103.1.1",7.33066,2.3804,4.50149,5.36456,4.78257,4.3357,5.92629,3.7945,6.26201,6.93294,1.82658,25.9949,6.99217,9.77037,28.3392,8.31364,5.593,6.86635,6.00963,4.43882,6.74767,8.61337,4.85571,7.24164,19.0291,11.1737,4.5265,22.3399,45.0178,27.9573,43.6427,6.67836,11.8768,72.5548,38.4753,6.29074,111.571,72.8431,51.5907,13.3816,10.5897,16.9601,7.33533,22.8097,22.3229,42.0254,3.22557,11.3937,5.29809
"Solyc07g150104.1.1",4.72144,2.67795,3.73708,9.77733,4.36669,3.37221,4.05165,3.47157,7.44181,5.36549,2.78794,20.5001,5.20985,7.68153,26.1593,9.09918,3.196,3.43318,4.07319,3.94562,5.14771,7.07276,6.42668,8.81995,20.2423,8.17785,3.04668,21.1735,38.194,22.6636,41.6319,7.14867,12.9642,58.6927,36.2923,5.18986,78.2777,64.0424,43.3041,8.21864,6.09145,21.6175,8.15037,13.5998,12.437,36.8099,3.66542,6.97226,7.19591
"Solyc07g150114.1.1",8.48965,124.847,63.2416,59.497,91.7752,12.8198,9.48301,19.5054,0.911685,14.7696,2.21923,0,12.101,1.63526,9.99929,17.6062,26.81,5.29343,13.3269,23.4276,40.0633,20.5967,21.9329,17.6934,18.5513,36.1803,30.8465,0.980198,1.94584,1.84363,6.54907,29.6407,13.1624,1.88181,11.6809,30.1052,0,0,3.94846,24.0912,28.6277,49.4548,26.2665,4.89013,49.925,9.16556,78.7138,53.0539,126.365
"Solyc07g150116.1.1",43.6346,65.3565,90.5485,92.572,108.373,41.272,55.2058,25.2189,57.2341,48.0259,50.1062,65.761,57.4758,51.3296,117.472,45.5268,43.0263,50.5271,57.9778,42.0212,58.8329,70.7761,40.2606,63.0464,85.3762,71.7266,38.5034,68.0125,167.161,138.076,117.211,191.37,172.995,154.407,97.5602,40.5253,216.157,286.347,398.633,90.7723,78.2406,84.3724,151.396,213.28,90.4981,125.623,74.3086,73.3058,71.443
"Solyc07g150120.1.1",52.4401,52.665,73.6952,79.9497,79.1318,22.1281,31.5136,45.4741,30.913,59.8963,30.6244,62.7768,36.2562,36.1055,67.9927,65.7948,36.2416,47.692,20.4923,42.3287,39.7822,64.9657,75.522,50.884,96.6354,94.8618,47.8371,76.5202,87.4597,69.5761,85.8556,131.373,78.7611,60.8398,74.4552,40.8844,33.7801,26.5965,29.5334,32.3317,38.9322,24.469,45.5672,26.9339,49.8608,100.756,53.8845,45.2581,98.3158
"Solyc07g150145.2.1",22.5294,28.3267,24.3252,30.1491,32.1533,16.3267,19.6388,24.3865,20.5828,21.0599,14.943,17.3428,29.1773,30.5066,15.9302,27.2876,18.6287,22.0146,22.8561,25.4516,24.6253,25.1265,27.2779,29.7635,42.0926,32.8882,25.9831,21.5861,49.8649,45.0552,56.0297,52.0614,45.1828,11.702,13.4171,28.7503,30.0253,23.7127,28.1504,17.3767,17.3863,23.1985,16.5072,18.9041,18.4561,9.92285,28.9159,25.7513,27.8282
"Solyc08g005010.4.1",100.044,117.996,106.195,159.73,151.264,112.463,99.7484,89.6854,105.132,122.21,72.1909,162.743,128.072,100.359,149.483,114.751,84.9813,112.642,73.0104,124.345,103.179,128.532,123.542,127.008,159.646,175.528,110.045,162.843,161.089,151.878,136.502,175.366,127.971,163.686,171.173,103.367,137.769,191.155,175.273,170.79,158.296,182.112,167.013,177.357,164.277,138.677,71.4993,91.8052,148.697
"Solyc08g005020.3.1",49.7811,65.2213,84.4367,44.8802,46.8673,46.95,51.0413,45.7203,44.8416,49.6117,37.6794,54.8685,42.2962,42.2192,74.191,40.5986,61.676,44.8603,72.897,46.3964,43.7636,40.8827,47.6685,44.8154,61.6961,54.3046,42.0244,72.2313,90.6829,91.4059,71.2157,109.936,89.1614,81.8527,70.7941,49.6213,92.2161,115.369,122.79,106.975,97.063,90.3833,130.495,124.37,89.663,72.818,142.548,114.898,71.2953
"Solyc08g005070.4.1",26.9492,23.952,28.6527,30.0467,31.6992,20.5749,19.8207,21.4753,21.2315,20.2758,13.4008,45.8761,20.1667,22.7928,40.0614,20.2457,22.0166,18.1017,20.7676,22.0784,20.6499,23.2519,21.0768,25.9501,38.5452,35.0029,24.1679,43.4054,45.652,42.2566,42.1688,44.5527,38.7056,49.0374,46.1386,28.0178,45.9287,55.5806,59.8774,49.6716,53.9739,42.5209,57.8728,55.4172,42.1413,31.0344,24.6746,28.6857,30.2668
"Solyc08g005230.3.1",69.8292,93.9667,98.1335,94.3633,100.73,75.7996,78.353,67.9866,75.1466,70.4374,61.6383,81.9962,79.5565,83.0231,89.7116,79.5019,79.7326,71.4418,73.451,81.5375,64.5049,83.6562,81.9013,81.6885,108.723,114.897,72.2446,90.9568,152.047,155.167,138.036,166.718,151.824,104.479,103.916,78.0841,121.64,110.384,109.476,100.914,98.5113,105.767,89.7663,99.423,106.577,65.5965,92.3409,100.518,93.9831
"Solyc08g005270.3.1",32.212,37.4386,39.58,40.3327,35.0872,24.3475,23.7485,25.6645,27.476,28.4724,17.497,33.572,29.1249,26.1126,36.3436,29.0383,27.9666,24.8248,27.3256,31.9153,25.845,29.0499,32.6483,30.7686,45.0015,48.9589,28.5213,34.1213,70.8965,70.7433,64.359,56.4473,69.4032,42.582,40.5259,29.3822,45.7038,47.3058,45.6188,38.7519,38.7639,41.1711,44.0439,50.7875,35.9468,22.4718,40.5512,39.8945,42.3989
"Solyc08g005335.1.1",20.9341,11.7373,19.5694,13.5615,34.5836,14.5899,12.3796,3.69034,5.95078,5.81487,3.37994,19.4864,10.8606,9.25058,34.326,8.99373,13.6663,10.7493,7.53895,10.777,7.74822,10.3966,5.09018,13.5869,21.0464,26.7645,12.0806,20.9001,27.5187,36.5026,28.142,15.1219,19.8557,42.5812,28.8034,2.18337,64.5858,65.4346,75.0266,36.4156,28.1443,34.1792,58.6732,68.5195,26.2508,12.4083,5.64597,23.5061,11.3641
"Solyc08g005450.3.1",18.1346,43.916,48.582,54.4433,50.2921,21.1486,21.4786,22.258,20.8554,28.5145,19.0941,33.4098,31.2811,26.4693,31.5993,26.931,26.5188,25.1822,26.9476,26.0099,26.3289,31.7614,33.598,29.5483,46.0775,45.7239,21.1586,33.2336,57.8759,68.5804,57.6434,77.7628,61.7433,45.6902,34.4946,28.1824,41.7142,51.4518,48.5892,57.8813,51.6495,45.1574,65.2724,58.3796,55.2871,26.9366,38.3818,40.7831,42.973
"Solyc08g005470.4.1",25.049,26.1116,27.7035,32.0636,31.0738,15.3396,18.7498,21.3009,21.446,19.8094,17.1835,24.995,22.3502,21.9812,33.7566,23.0457,21.6546,17.6663,21.0998,21.172,21.1536,22.6626,23.8593,24.4469,31.079,35.0651,22.6555,33.6187,40.7506,43.688,39.6203,36.2241,50.6772,42.8651,39.6247,20.9174,57.4118,60.9081,62.5593,38.5684,42.1325,39.8433,45.6509,51.6378,39.9974,20.0752,30.746,32.3825,28.2807
"Solyc08g005480.3.1",18.7047,40.114,20.3199,31.211,20.3245,21.1837,18.4682,39.2382,26.3637,23.2435,7.33425,20.5549,35.6179,35.128,45.8975,36.6825,20.2522,22.5965,28.6283,9.40158,20.2283,38.7994,27.1819,42.1358,24.6332,41.8498,15.2915,45.3518,61.8956,71.5921,60.1967,36.3121,63.8,71.5199,52.276,29.0189,49.6595,66.184,70.6825,47.1423,38.545,52.878,57.8714,62.2206,35.2333,21.8767,35.0186,19.9245,45.9379
"Solyc08g005490.3.1",42.7413,75.0674,75.8453,63.6292,66.8373,35.0421,35.8153,39.5559,43.6002,39.2203,20.4958,63.1464,42.2137,44.835,73.0414,50.6901,50.8203,44.2539,49.065,48.8495,48.7561,56.3572,59.7122,53.4623,67.1005,67.5791,42.6616,70.5737,94.9642,88.3316,96.4044,103.154,120.537,73.0651,72.8249,41.2748,89.1799,87.093,97.1768,90.432,94.8853,102.01,91.6873,81.0845,108.292,54.7179,68.7999,81.8393,79.8989
"Solyc08g005690.1.1",0,7.05004,17.999,19.0067,8.6553,1.80424,0,3.10325,0,16.7283,0,13.6553,4.15127,16.4554,54.8844,9.80381,2.80296,0,13.4107,2.44933,6.78706,4.52207,10.701,0,7.27321,14.8941,15.0499,8.9669,26.7009,23.6119,19.4712,7.48012,22.4767,111.897,44.5241,9.18012,127.923,110.564,168.563,11.5994,11.6394,24.8385,25.6306,87.681,3.80598,63.3511,1.58259,0,24.6611
"Solyc08g005700.1.1",0,7.98712,2.91305,5.87264,9.80575,0,9.82819,3.51573,9.4487,14.5783,0,0,0,6.77915,73.6943,4.76011,0,0,0,0,3.07567,5.12313,4.54625,0,15.1066,3.74973,6.39387,52.8256,22.1833,26.7504,33.9373,2.11859,50.9284,101.416,32.283,0,190.692,131.086,182.784,10.5129,13.1865,10.05,39.9265,87.1719,0,65.4388,0,5.99837,1.74619
"Solyc08g005800.4.1",94.1019,104.871,95.5634,72.5806,88.271,66.3501,75.8285,70.4147,83.267,77.7848,55.2789,59.9345,72.9121,87.7528,47.5787,75.2682,89.7933,85.1964,85.7701,73.1534,77.0165,84.2098,85.3132,89.1837,123.355,93.4513,75.2376,64.0262,164.985,121.33,183.154,102.924,105.699,68.8873,76.0447,66.4243,80.5747,69.1497,59.0005,93.4543,82.3977,96.1017,66.1077,56.3239,102.568,44.528,125.738,152.925,81.3867
"Solyc08g005910.3.1",72.9463,80.3556,101.253,84.7167,77.3121,54.7796,46.5319,42.8469,59.3392,55.5667,44.4773,130.824,58.7791,56.2735,124.294,49.1329,58.2486,61.516,60.9766,64.8757,50.6797,66.2592,55.783,53.3888,73.9501,86.2679,57.5148,127.344,133.546,124.987,112.052,140.164,135.151,174.992,120.942,56.2618,208.37,215.726,267.512,115.212,138.705,155.226,163.852,184.164,121.99,148.451,87.7383,93.4926,86.2104
"Solyc08g005960.2.1",286.254,101.998,89.1482,318.908,291.946,308.95,381.265,435.82,418.527,512.894,414.562,430.401,533.097,500.415,341.358,665.916,298.205,433.366,429.493,490.791,456.317,561.243,649.823,526.4,689.359,754.361,459.387,470.735,662.413,532.632,751.31,438.871,670.445,287.309,372.693,515.765,299.412,145.877,162.001,196.344,152.558,211.396,101.643,82.1038,173.647,107.251,25.8402,94.6567,92.7015
"Solyc08g006000.3.1",35.8665,53.3639,63.79,72.2062,72.6316,29.3664,22.5443,27.0024,37.9527,31.0176,26.5263,59.2175,35.1474,32.0995,59.1879,47.6421,37.413,29.2724,29.8679,37.7968,35.2427,49.6625,42.1117,52.7647,75.4387,78.2902,27.9708,58.9851,122.307,130.701,118.18,117.641,118.359,73.1027,71.616,32.5721,84.4318,68.7852,82.0497,59.0554,71.78,83.7333,74.3402,92.1112,70.9498,95.1787,46.526,60.6318,52.9517
"Solyc08g006040.3.1",78.3316,95.5314,97.1754,52.3754,49.5564,75.3251,99.586,81.806,69.7046,75.8247,71.6802,54.6566,59.9709,69.9486,59.4865,65.7104,99.9689,54.2321,124.87,58.9681,83.1705,57.1767,60.2054,56.7098,58.1751,55.9301,85.1219,37.0079,89.3201,89.2558,78.9077,80.897,90.5397,64.5464,55.3754,92.2256,77.6331,105.2,102.065,94.3614,96.0296,73.7172,121.145,118.391,76.1408,130.76,195.068,163.783,70.2316
"Solyc08g006090.3.1",6.98962,15.7717,24.4965,20.5269,12.9531,13.2223,13.8622,10.1741,13.3821,10.3236,12.5288,34.762,14.9443,14.3096,31.362,15.3417,11.6761,13.697,10.6274,15.8714,11.6231,17.442,12.8983,21.0061,20.5724,20.0428,10.0134,28.9139,35.4277,29.924,33.2759,21.6385,30.2191,43.9563,35.7204,8.73408,63.8833,73.5879,64.0873,24.6963,31.426,31.4785,41.1502,41.4113,32.2959,74.3112,18.0683,27.6374,19.7374
"Solyc08g006120.3.1",11.2655,12.4832,13.5043,14.0011,21.3,14.6198,16.9228,8.84757,12.0143,14.6749,8.22524,16.3925,13.9119,15.0399,25.9273,11.9791,13.0386,7.50862,10.2447,18.1931,10.7955,18.095,14.251,11.7154,15.4613,18.3762,7.90416,15.6082,21.9029,22.0179,23.8236,29.464,21.9229,35.3899,27.2589,13.7753,26.6044,22.7641,28.546,13.9244,16.3013,31.1485,19.7109,19.8698,19.4177,52.0046,15.436,18.0084,10.6391
"Solyc08g006150.3.1",14.4114,30.321,40.9793,14.0404,17.7965,30.8608,24.369,17.5539,12.8801,13.6912,22.9678,67.8431,14.5987,13.969,81.1286,15.9076,25.1042,25.8702,24.8486,17.1538,21.4507,15.632,12.6708,25.5611,13.7139,12.6301,22.972,59.8202,17.5011,19.762,18.4241,25.2698,17.8028,182.082,92.667,22.8046,218.635,430.335,659.666,467.103,574.445,188.292,731.028,1062.09,175.649,517.789,111.333,124.553,28.3011
"Solyc08g006320.5.1",18.4974,27.1274,42.535,30.2165,32.2454,17.0049,19.7774,22.3459,22.5846,28.549,16.1428,25.5631,23.5061,24.1642,38.5999,29.3595,21.7811,24.5927,15.0156,25.0938,20.9452,29.7965,27.8546,33.9359,37.7799,53.7396,21.5487,33.1569,63.1984,68.6006,59.2978,62.5453,67.2216,52.7912,38.9682,21.3541,73.4394,30.1674,45.7263,39.6661,34.5716,36.896,46.6301,109.001,33.0142,60.8687,22.1318,27.7722,39.2098
"Solyc08g006530.5.1",53.7167,66.6819,60.0059,82.9156,74.6456,51.6044,47.0594,47.2152,46.3772,50.5521,39.6689,49.6848,56.4632,51.1051,53.535,50.478,56.6093,51.902,52.6656,66.713,57.6597,59.838,55.063,58.6313,89.4392,93.6858,52.4505,60.5274,87.8026,92.222,85.6009,92.9144,79.3564,61.2921,64.6474,50.4178,41.7722,37.3999,41.9072,63.7841,69.3682,68.8316,64.2516,58.2743,64.0308,71.6643,67.9989,64.0179,81.2643
"Solyc08g006540.4.1",129.882,142.42,142.683,66.8362,68.8779,160.177,150.085,136.432,148.023,137.248,138.907,120.405,116.815,125.291,113.551,111.609,143.32,135.907,142.601,112.524,136.305,102.245,93.9932,94.9745,56.2044,50.2568,134.555,113.165,29.2649,28.2886,40.5053,70.953,36.7152,103.414,126.594,130.688,53.4791,61.1762,62.8089,155.815,135.67,103.891,124.993,97.7093,143.493,75.1709,163.77,151.205,110.243
"Solyc08g006570.4.1",50.2689,68.7669,88.827,88.9513,121.947,51.3298,69.9554,49.0477,67.039,57.5277,33.9209,108.941,59.988,35.8036,154.216,59.4509,47.466,62.687,47.8974,59.1746,38.6177,39.48,51.9477,76.5324,74.9945,86.6889,47.5736,105.281,137.456,86.0628,119.717,94.5803,116.725,210.673,189.802,19.3459,253.365,269.381,246.845,172.855,166.444,157.833,151.912,176.965,141.793,256.631,72.1811,146.644,124.589
"Solyc08g006580.3.1",4.08258,15.5653,2.02748,16.3494,0,14.2267,0,24.4695,0,10.1465,25.6129,0,2.18221,14.1549,3.2057,0,24.3118,5.09111,15.3811,3.86265,14.9847,0,4.21893,3.00303,15.2934,31.3177,8.90027,33.9384,22.4576,18.6183,11.8102,8.84724,0,35.2928,5.61724,0,0,89.2082,18.9877,3.65849,36.7113,19.5854,37.8939,8.46581,21.0074,0,17.4705,16.6995,26.7377
"Solyc08g006620.3.1",32.2198,16.1065,24.4398,31.8156,36.5963,30.7609,27.3622,29.4961,33.1309,30.8239,32.5359,27.9375,35.2699,33.0286,31.5377,33.6682,23.8941,30.272,23.2798,32.8853,27.3085,31.096,32.7257,33.7643,51.8743,41.1934,20.5271,31.9516,48.1025,53.4835,43.1557,32.2013,43.9321,20.3983,23.8357,19.825,30.0362,24.3299,20.9382,17.2051,18.6867,21.0226,12.9729,18.6098,18.1689,22.237,22.1251,16.8502,25.4899
"Solyc08g006640.3.1",24.6308,31.2879,33.7188,19.387,17.2827,25.8907,25.1727,25.3007,21.3258,24.1639,18.0768,20.3004,22.7367,22.6137,21.7899,21.588,35.0902,21.9757,36.5156,25.1438,23.4084,21.0406,23.0672,22.8855,22.4408,22.6599,23.0507,19.5887,25.1815,30.4306,22.829,26.0446,38.4894,20.2044,23.327,24.9484,14.3288,16.2959,17.1457,35.1776,30.9642,26.9862,39.0809,26.7698,29.4517,18.107,52.3542,43.3878,27.1829
"Solyc08g006650.3.1",33.224,38.1108,46.499,40.7666,40.6173,21.9858,27.7935,32.4847,31.2458,28.7751,24.8704,28.0282,29.5084,37.1369,40.9766,36.4025,29.4322,33.4799,23.9437,33.0218,30.5303,29.7993,33.4666,33.0785,50.6,47.8405,26.948,33.2451,81.2264,68.2147,79.5101,56.6051,79.6077,51.9973,46.9828,39.867,70.4057,51.9983,51.5073,46.1628,42.6256,45.8839,41.4288,41.5224,42.6778,44.0817,39.0826,47.1303,44.3574
"Solyc08g006700.3.1",7.82238,19.4386,16.2673,22.1893,29.4223,10.5628,9.12774,10.256,13.5455,16.0388,9.58502,18.9115,13.8502,12.7131,25.3368,15.6052,11.3809,10.6693,17.9587,15.7271,9.99765,16.5107,17.4303,23.0156,20.6034,27.8152,19.5402,30.8202,48.7444,40.7694,27.1545,40.6133,36.3837,30.235,30.6068,23.1158,69.0847,67.0108,62.3027,42.4969,30.0411,28.4799,32.0676,76.035,56.0637,47.8559,22.4156,29.997,24.7419
"Solyc08g006720.4.1",205.772,225.985,244.957,209.739,205.147,236.796,225.352,214.689,224.857,245.176,204.734,366.476,239.777,206.678,417.089,224.756,184.511,221.241,192.892,226.045,202.407,234.879,224.457,218.631,276.526,246.653,214.316,368.218,246.784,257.377,289.478,267.579,245.992,337.783,348.964,215.156,314.365,303.31,278.288,304.628,282.226,282.286,264.639,242.689,281.805,181.143,196.653,180.397,227.087
"Solyc08g006760.4.1",102.307,98.2345,74.1736,59.7642,87.1895,88.4608,71.0637,98.9194,79.9022,85.2082,79.6586,60.2816,69.8916,89.1524,73.6029,89.2877,80.9557,76.6392,122.039,90.153,119.336,74.0107,88.7628,97.2535,57.3839,61.6699,96.609,74.4104,35.4868,43.2465,43.1537,39.5199,64.352,79.9166,74.3971,110.152,54.5429,49.0863,65.4784,93.3139,99.7585,68.8645,92.5337,61.8924,86.7334,64.4471,95.6537,76.3357,78.7186
"Solyc08g006765.1.1",8.30797,13.937,18.8691,21.8848,31.7765,8.02907,8.16647,11.486,11.634,16.4082,15.2891,30.5786,16.9933,19.7793,32.3568,35.0582,13.0132,16.3693,14.9197,18.8126,19.4578,36.0549,34.7996,35.6888,80.1383,45.603,11.2696,34.6087,167.721,111.137,175.797,55.5322,150.447,50.6793,31.8543,10.7369,69.238,46.6495,35.3424,22.4341,27.1435,41.3743,27.2809,16.8449,37.4568,46.4018,13.4759,20.994,15.169
"Solyc08g006770.3.1",15.2874,19.6807,31.9785,21.9973,26.109,7.7026,13.7814,21.9747,17.227,19.0793,17.6975,51.0824,23.5238,20.2301,89.0161,35.7675,23.5743,20.4256,36.6203,25.2336,28.2463,35.7208,40.0763,46.7811,67.5549,63.6275,15.5336,65.4676,131.191,120.636,137.687,86.7663,138.23,167.406,93.1963,22.0598,250.715,169.389,154.944,43.4111,45.4754,65.4923,49.7965,53.2919,51.1287,74.5445,18.6912,36.68,16.9429
"Solyc08g006780.3.1",135.073,123.644,161.807,103.802,99.1025,115.359,123.965,119.513,150.021,131.163,142.912,223.323,123.257,124.712,270.134,141.224,108.757,134.008,136.359,126.949,126.858,138.264,144.057,154.468,164.305,151.32,126.355,226.743,224.649,190.679,194.119,166.571,205.855,343.006,256.49,127.552,326.965,283.436,282.8,181.095,184.763,188.208,180.74,193.125,190.572,356.108,134.307,145.096,107.79
"Solyc08g006880.3.1",19.2727,25.0913,27.8532,32.9955,34.8221,19.519,19.8209,19.3708,23.15,20.6286,8.15068,29.8184,23.232,22.0287,27.2607,23.4287,19.6736,20.4611,19.5843,19.415,18.1911,26.344,25.1176,24.6016,33.3978,43.442,17.2446,29.2617,57.7472,52.0309,47.4964,46.4554,59.8363,32.7528,32.3675,20.4041,34.1401,32.0519,31.0429,35.4966,29.2016,37.7981,34.7353,36.0126,36.1079,11.6394,24.5042,30.0766,33.9407
"Solyc08g006890.3.1",1273.71,1185.9,1181.6,918.329,982.741,1016.08,1022.42,986.041,1179.58,989.471,877.457,1515.47,928.53,1014.24,1430.44,1012.95,1085.4,990.063,1095.94,1011.93,973.749,1035.09,961.701,1120.99,1153.61,1187.15,1075.1,1481.75,1519.3,1455.26,1477.35,1730.06,1514.13,1377.96,1547.25,1049,1452.06,1367.1,1245.4,1843.99,1875.35,1655.33,1817.4,1457.62,1732.52,1653.38,1484.08,1666.71,1077.41
"Solyc08g006900.3.1",76.2729,91.4548,101.564,36.7359,38.8585,84.1181,79.5801,91.2628,66.0664,70.8253,74.9321,45.6851,42.1133,60.5422,46.9472,73.1565,101.489,54.0029,112.89,47.3164,79.2537,50.2672,40.998,59.8032,44.3491,42.3282,71.8717,41.6123,79.3406,79.3597,74.0329,51.6653,72.2521,61.8671,66.8875,88.1757,92.0379,119.045,102.913,80.6177,109.913,71.4195,131.909,135.954,79.6853,122.463,244.068,209.325,58.8853
